id,external_id,merchant_id,settlement_amount,settlement_time,reference,status,metadata_json
setl_batch1_0000,setl_batch1_0000,merch_custom_1,271.29,2026-02-12T13:17:00,pay_batch1_0000,processed,{}
setl_batch1_0001,setl_batch1_0001,merch_custom_1,2815.97,2026-02-14T01:10:00,pay_batch1_0001,processed,{}
setl_batch1_0002,setl_batch1_0002,merch_custom_1,3441.20,2026-02-13T00:57:00,pay_batch1_0002,processed,{}
setl_batch1_0003,setl_batch1_0003,merch_custom_1,1894.2,2026-02-12T10:46:00,wrong_pay_batch1_0003,processed,{}
setl_batch1_0004,setl_batch1_0004,merch_custom_1,472.9,2026-02-13T04:50:00,wrong_pay_batch1_0004,processed,{}
setl_batch1_0005,setl_batch1_0005,merch_custom_1,2871.31,2026-02-14T15:53:00,pay_batch1_0005,processed,{}
setl_batch1_0006,setl_batch1_0006,merch_custom_1,4009.47,2026-02-13T19:40:00,pay_batch1_0006,processed,{}
setl_batch1_0007,setl_batch1_0007,merch_custom_1,4465.78,2026-02-17T16:27:00,pay_batch1_0007,processed,{}
setl_batch1_0008,setl_batch1_0008,merch_custom_1,3336.62,2026-02-15T16:42:00,pay_batch1_0008,processed,{}
setl_batch1_0009,setl_batch1_0009,merch_custom_1,4238.24,2026-02-17T05:46:00,wrong_pay_batch1_0009,processed,{}
setl_batch1_0010,setl_batch1_0010,merch_custom_1,3227.91,2026-02-13T10:21:00,pay_batch1_0010,processed,{}
setl_batch1_0011,setl_batch1_0011,merch_custom_1,3618.34,2026-02-15T18:49:00,pay_batch1_0011,processed,{}
setl_batch1_0012,setl_batch1_0012,merch_custom_1,449.9,2026-02-17T11:00:00,pay_batch1_0012,processed,{}
setl_batch1_0013,setl_batch1_0013,merch_custom_1,2510.03,2026-02-12T20:18:00,pay_batch1_0013,processed,{}
setl_batch1_0014,setl_batch1_0014,merch_custom_1,4903.57,2026-02-13T17:28:00,pay_batch1_0014,processed,{}
setl_batch1_0015,setl_batch1_0015,merch_custom_1,682.29,2026-02-13T00:16:00,pay_batch1_0015,processed,{}
setl_batch1_0016,setl_batch1_0016,merch_custom_1,4773.81,2026-02-17T13:00:00,pay_batch1_0016,processed,{}
setl_batch1_0017,setl_batch1_0017,merch_custom_1,3538.19,2026-02-12T13:57:00,pay_batch1_0017,processed,{}
setl_batch1_0018,setl_batch1_0018,merch_custom_1,2737.45,2026-02-21T12:01:00,pay_batch1_0018,processed,{}
setl_batch1_0019,setl_batch1_0019,merch_custom_1,174.83,2026-02-16T10:26:00,pay_batch1_0019,processed,{}
setl_batch1_0020,setl_batch1_0020,merch_custom_1,4848.73,2026-02-15T02:45:00,pay_batch1_0020,processed,{}
setl_batch1_0021,setl_batch1_0021,merch_custom_1,1182.47,2026-02-12T20:03:00,pay_batch1_0021,processed,{}
setl_batch1_0022,setl_batch1_0022,merch_custom_1,1537.76,2026-02-17T09:49:00,pay_batch1_0022,processed,{}
setl_batch1_0023,setl_batch1_0023,merch_custom_1,2679.25,2026-02-14T16:07:00,pay_batch1_0023,processed,{}
setl_batch1_0023_dup,setl_batch1_0023_dup,merch_custom_1,2679.25,2026-02-14T16:07:00,pay_batch1_0023,processed,{}
setl_batch1_0024,setl_batch1_0024,merch_custom_1,1937.37,2026-02-12T23:08:00,pay_batch1_0024,processed,{}
setl_batch1_0025,setl_batch1_0025,merch_custom_1,4356.68,2026-02-17T23:45:00,pay_batch1_0025,processed,{}
setl_batch1_0026,setl_batch1_0026,merch_custom_1,3957.63,2026-02-12T05:33:00,pay_batch1_0026,processed,{}
setl_batch1_0027,setl_batch1_0027,merch_custom_1,695.48,2026-02-16T03:34:00,pay_batch1_0027,processed,{}
setl_batch1_0028,setl_batch1_0028,merch_custom_1,2855.22,2026-02-12T08:59:00,pay_batch1_0028,processed,{}
setl_batch1_0029,setl_batch1_0029,merch_custom_1,1617.07,2026-02-15T01:32:00,pay_batch1_0029,processed,{}
setl_batch1_0030,setl_batch1_0030,merch_custom_1,3792.99,2026-02-12T06:17:00,pay_batch1_0030,processed,{}
setl_batch1_0031,setl_batch1_0031,merch_custom_1,1591.97,2026-02-14T17:34:00,pay_batch1_0031,processed,{}
setl_batch1_0032,setl_batch1_0032,merch_custom_1,4510.45,2026-02-15T23:25:00,pay_batch1_0032,processed,{}
setl_batch1_0033,setl_batch1_0033,merch_custom_1,4165.56,2026-02-16T15:21:00,pay_batch1_0033,processed,{}
setl_batch1_0033_dup,setl_batch1_0033_dup,merch_custom_1,4165.56,2026-02-16T15:21:00,pay_batch1_0033,processed,{}
setl_batch1_0034,setl_batch1_0034,merch_custom_1,4625.55,2026-02-16T20:00:00,pay_batch1_0034,processed,{}
setl_batch1_0035,setl_batch1_0035,merch_custom_1,2927.27,2026-02-17T01:23:00,pay_batch1_0035,processed,{}
setl_batch1_0036,setl_batch1_0036,merch_custom_1,3348.05,2026-02-15T10:22:00,pay_batch1_0036,processed,{}
setl_batch1_0037,setl_batch1_0037,merch_custom_1,3771.03,2026-02-13T12:51:00,pay_batch1_0037,processed,{}
setl_batch1_0038,setl_batch1_0038,merch_custom_1,1334.74,2026-02-13T17:24:00,wrong_pay_batch1_0038,processed,{}
setl_batch1_0039,setl_batch1_0039,merch_custom_1,620.41,2026-02-14T16:52:00,pay_batch1_0039,processed,{}
setl_batch1_0040,setl_batch1_0040,merch_custom_1,1909.12,2026-02-16T12:19:00,pay_batch1_0040,processed,{}
setl_batch1_0041,setl_batch1_0041,merch_custom_1,4815.99,2026-02-14T07:41:00,pay_batch1_0041,processed,{}
setl_batch1_0041_dup,setl_batch1_0041_dup,merch_custom_1,4815.99,2026-02-14T07:41:00,pay_batch1_0041,processed,{}
setl_batch1_0042,setl_batch1_0042,merch_custom_1,2818.2,2026-02-14T07:44:00,pay_batch1_0042,processed,{}
setl_batch1_0043,setl_batch1_0043,merch_custom_1,4615.9,2026-02-14T01:11:00,pay_batch1_0043,processed,{}
setl_batch1_0044,setl_batch1_0044,merch_custom_1,1243.66,2026-02-13T15:34:00,pay_batch1_0044,processed,{}
setl_batch1_0045,setl_batch1_0045,merch_custom_1,716.34,2026-02-14T07:38:00,pay_batch1_0045,processed,{}
setl_batch1_0046,setl_batch1_0046,merch_custom_1,4498.92,2026-02-16T09:45:00,pay_batch1_0046,processed,{}
setl_batch1_0047,setl_batch1_0047,merch_custom_1,1938.64,2026-02-17T02:55:00,pay_batch1_0047,processed,{}
setl_batch1_0048,setl_batch1_0048,merch_custom_1,2086.12,2026-02-15T01:38:00,pay_batch1_0048,processed,{}
setl_batch1_0049,setl_batch1_0049,merch_custom_1,999.22,2026-02-14T16:10:00,pay_batch1_0049,processed,{}
setl_batch1_0049_dup,setl_batch1_0049_dup,merch_custom_1,999.22,2026-02-14T16:10:00,pay_batch1_0049,processed,{}
setl_batch1_0050,setl_batch1_0050,merch_custom_1,1520.74,2026-02-15T07:18:00,pay_batch1_0050,processed,{}
setl_batch1_0051,setl_batch1_0051,merch_custom_1,3068.18,2026-02-16T08:51:00,wrong_pay_batch1_0051,processed,{}
setl_batch1_0052,setl_batch1_0052,merch_custom_1,348.2,2026-02-15T13:51:00,pay_batch1_0052,processed,{}
setl_batch1_0053,setl_batch1_0053,merch_custom_1,2854.34,2026-02-17T13:33:00,pay_batch1_0053,processed,{}
setl_batch1_0054,setl_batch1_0054,merch_custom_1,980.35,2026-02-13T07:02:00,pay_batch1_0054,processed,{}
setl_batch1_0055,setl_batch1_0055,merch_custom_1,4636.42,2026-02-12T13:41:00,pay_batch1_0055,processed,{}
setl_batch1_0056,setl_batch1_0056,merch_custom_1,4624.11,2026-02-13T23:56:00,pay_batch1_0056,processed,{}
setl_batch1_0057,setl_batch1_0057,merch_custom_1,4636.57,2026-02-14T03:18:00,pay_batch1_0057,processed,{}
setl_batch1_0058,setl_batch1_0058,merch_custom_1,139.57,2026-02-14T04:29:00,pay_batch1_0058,processed,{}
setl_batch1_0059,setl_batch1_0059,merch_custom_1,3315.48,2026-02-15T12:35:00,pay_batch1_0059,processed,{}
setl_batch1_0060,setl_batch1_0060,merch_custom_1,4521.63,2026-02-12T09:08:00,pay_batch1_0060,processed,{}
setl_batch1_0061,setl_batch1_0061,merch_custom_1,2305.92,2026-02-14T17:39:00,pay_batch1_0061,processed,{}
setl_batch1_0062,setl_batch1_0062,merch_custom_1,1450.9,2026-02-13T12:59:00,pay_batch1_0062,processed,{}
setl_batch1_0064,setl_batch1_0064,merch_custom_1,1037.7,2026-02-15T05:26:00,pay_batch1_0064,processed,{}
setl_batch1_0065,setl_batch1_0065,merch_custom_1,4315.24,2026-02-13T02:21:00,pay_batch1_0065,processed,{}
setl_batch1_0066,setl_batch1_0066,merch_custom_1,2293.46,2026-02-13T21:25:00,pay_batch1_0066,processed,{}
setl_batch1_0067,setl_batch1_0067,merch_custom_1,2312.06,2026-02-12T04:42:00,pay_batch1_0067,processed,{}
setl_batch1_0068,setl_batch1_0068,merch_custom_1,4061.97,2026-02-13T07:15:00,pay_batch1_0068,processed,{}
setl_batch1_0069,setl_batch1_0069,merch_custom_1,723.6,2026-02-17T00:18:00,pay_batch1_0069,processed,{}
setl_batch1_0070,setl_batch1_0070,merch_custom_1,1152.22,2026-02-12T01:35:00,wrong_pay_batch1_0070,processed,{}
setl_batch1_0071,setl_batch1_0071,merch_custom_1,1447.46,2026-02-13T17:50:00,pay_batch1_0071,processed,{}
setl_batch1_0072,setl_batch1_0072,merch_custom_1,2110.15,2026-02-16T11:23:00,pay_batch1_0072,processed,{}
setl_batch1_0072_dup,setl_batch1_0072_dup,merch_custom_1,2110.15,2026-02-16T11:23:00,pay_batch1_0072,processed,{}
setl_batch1_0073,setl_batch1_0073,merch_custom_1,4385.29,2026-02-16T09:22:00,pay_batch1_0073,processed,{}
setl_batch1_0073_dup,setl_batch1_0073_dup,merch_custom_1,4385.29,2026-02-16T09:22:00,pay_batch1_0073,processed,{}
setl_batch1_0074,setl_batch1_0074,merch_custom_1,2546.75,2026-02-12T20:18:00,pay_batch1_0074,processed,{}
setl_batch1_0075,setl_batch1_0075,merch_custom_1,3053.95,2026-02-15T03:46:00,pay_batch1_0075,processed,{}
setl_batch1_0076,setl_batch1_0076,merch_custom_1,3178.18,2026-02-12T06:13:00,pay_batch1_0076,processed,{}
setl_batch1_0077,setl_batch1_0077,merch_custom_1,2409.52,2026-02-17T17:34:00,pay_batch1_0077,processed,{}
setl_batch1_0078,setl_batch1_0078,merch_custom_1,3646.32,2026-02-17T21:10:00,pay_batch1_0078,processed,{}
setl_batch1_0079,setl_batch1_0079,merch_custom_1,502.80,2026-02-17T19:06:00,pay_batch1_0079,processed,{}
setl_batch1_0080,setl_batch1_0080,merch_custom_1,377.22,2026-02-12T08:23:00,pay_batch1_0080,processed,{}
setl_batch1_0081,setl_batch1_0081,merch_custom_1,3109.18,2026-02-16T17:55:00,pay_batch1_0081,processed,{}
setl_batch1_0082,setl_batch1_0082,merch_custom_1,4582.65,2026-02-14T20:55:00,pay_batch1_0082,processed,{}
setl_batch1_0083,setl_batch1_0083,merch_custom_1,1182.54,2026-02-12T03:39:00,pay_batch1_0083,processed,{}
setl_batch1_0083_dup,setl_batch1_0083_dup,merch_custom_1,1182.54,2026-02-12T03:39:00,pay_batch1_0083,processed,{}
setl_batch1_0084,setl_batch1_0084,merch_custom_1,4089.91,2026-02-14T21:11:00,pay_batch1_0084,processed,{}
setl_batch1_0085,setl_batch1_0085,merch_custom_1,2082.64,2026-02-13T00:51:00,pay_batch1_0085,processed,{}
setl_batch1_0085_dup,setl_batch1_0085_dup,merch_custom_1,2082.64,2026-02-13T00:51:00,pay_batch1_0085,processed,{}
setl_batch1_0086,setl_batch1_0086,merch_custom_1,428.44,2026-02-16T08:26:00,pay_batch1_0086,processed,{}
setl_batch1_0086_dup,setl_batch1_0086_dup,merch_custom_1,428.44,2026-02-16T08:26:00,pay_batch1_0086,processed,{}
setl_batch1_0087,setl_batch1_0087,merch_custom_1,333.94,2026-02-12T03:50:00,pay_batch1_0087,processed,{}
setl_batch1_0088,setl_batch1_0088,merch_custom_1,277.27,2026-02-17T17:45:00,pay_batch1_0088,processed,{}
setl_batch1_0089,setl_batch1_0089,merch_custom_1,2741.54,2026-02-17T10:01:00,pay_batch1_0089,processed,{}
setl_batch1_0090,setl_batch1_0090,merch_custom_1,4402.31,2026-02-13T13:13:00,pay_batch1_0090,processed,{}
setl_batch1_0091,setl_batch1_0091,merch_custom_1,4245.21,2026-02-13T05:42:00,pay_batch1_0091,processed,{}
setl_batch1_0092,setl_batch1_0092,merch_custom_1,333.03,2026-02-16T06:25:00,pay_batch1_0092,processed,{}
setl_batch1_0093,setl_batch1_0093,merch_custom_1,4695.23,2026-02-12T06:05:00,wrong_pay_batch1_0093,processed,{}
setl_batch1_0094,setl_batch1_0094,merch_custom_1,4629.83,2026-02-17T00:13:00,pay_batch1_0094,processed,{}
setl_batch1_0096,setl_batch1_0096,merch_custom_1,4415.93,2026-02-16T12:21:00,pay_batch1_0096,processed,{}
setl_batch1_0097,setl_batch1_0097,merch_custom_1,2029.47,2026-02-15T21:43:00,pay_batch1_0097,processed,{}
setl_batch1_0098,setl_batch1_0098,merch_custom_1,769.66,2026-02-17T04:50:00,pay_batch1_0098,processed,{}
setl_batch1_0099,setl_batch1_0099,merch_custom_1,2109.8,2026-02-14T09:26:00,pay_batch1_0099,processed,{}
setl_batch1_0100,setl_batch1_0100,merch_custom_1,4227.38,2026-02-16T02:54:00,pay_batch1_0100,processed,{}
setl_batch1_0101,setl_batch1_0101,merch_custom_1,2988.11,2026-02-17T19:06:00,pay_batch1_0101,processed,{}
setl_batch1_0102,setl_batch1_0102,merch_custom_1,4140.11,2026-02-15T00:23:00,pay_batch1_0102,processed,{}
setl_batch1_0103,setl_batch1_0103,merch_custom_1,3703.29,2026-02-16T18:37:00,pay_batch1_0103,processed,{}
setl_batch1_0105,setl_batch1_0105,merch_custom_1,3319.86,2026-02-12T21:39:00,pay_batch1_0105,processed,{}
setl_batch1_0106,setl_batch1_0106,merch_custom_1,4876.75,2026-02-16T21:45:00,wrong_pay_batch1_0106,processed,{}
setl_batch1_0107,setl_batch1_0107,merch_custom_1,3782.21,2026-02-17T16:31:00,wrong_pay_batch1_0107,processed,{}
setl_batch1_0108,setl_batch1_0108,merch_custom_1,3161.83,2026-02-15T20:17:00,pay_batch1_0108,processed,{}
setl_batch1_0109,setl_batch1_0109,merch_custom_1,519.55,2026-02-17T01:44:00,pay_batch1_0109,processed,{}
setl_batch1_0110,setl_batch1_0110,merch_custom_1,222.19,2026-02-13T20:10:00,pay_batch1_0110,processed,{}
setl_batch1_0112,setl_batch1_0112,merch_custom_1,2434.66,2026-02-17T00:30:00,pay_batch1_0112,processed,{}
setl_batch1_0113,setl_batch1_0113,merch_custom_1,3396.73,2026-02-17T14:14:00,pay_batch1_0113,processed,{}
setl_batch1_0114,setl_batch1_0114,merch_custom_1,4308.66,2026-02-15T10:03:00,pay_batch1_0114,processed,{}
setl_batch1_0115,setl_batch1_0115,merch_custom_1,3489.1,2026-02-14T14:29:00,pay_batch1_0115,processed,{}
setl_batch1_0116,setl_batch1_0116,merch_custom_1,4859.38,2026-02-14T10:49:00,pay_batch1_0116,processed,{}
setl_batch1_0117,setl_batch1_0117,merch_custom_1,4609.32,2026-02-15T23:49:00,pay_batch1_0117,processed,{}
setl_batch1_0118,setl_batch1_0118,merch_custom_1,172.98,2026-02-13T20:28:00,pay_batch1_0118,processed,{}
setl_batch1_0119,setl_batch1_0119,merch_custom_1,4191.26,2026-02-18T20:59:00,pay_batch1_0119,processed,{}
setl_batch1_0121,setl_batch1_0121,merch_custom_1,599.32,2026-02-13T16:00:00,pay_batch1_0121,processed,{}
setl_batch1_0122,setl_batch1_0122,merch_custom_1,2004.45,2026-02-15T02:51:00,pay_batch1_0122,processed,{}
setl_batch1_0123,setl_batch1_0123,merch_custom_1,1652.16,2026-02-15T23:31:00,pay_batch1_0123,processed,{}
setl_batch1_0124,setl_batch1_0124,merch_custom_1,2553.24,2026-02-15T03:12:00,pay_batch1_0124,processed,{}
setl_batch1_0125,setl_batch1_0125,merch_custom_1,1847.26,2026-02-13T02:55:00,pay_batch1_0125,processed,{}
setl_batch1_0125_dup,setl_batch1_0125_dup,merch_custom_1,1847.26,2026-02-13T02:55:00,pay_batch1_0125,processed,{}
setl_batch1_0126,setl_batch1_0126,merch_custom_1,3276.69,2026-02-15T23:27:00,pay_batch1_0126,processed,{}
setl_batch1_0127,setl_batch1_0127,merch_custom_1,478.65,2026-02-14T16:25:00,pay_batch1_0127,processed,{}
setl_batch1_0128,setl_batch1_0128,merch_custom_1,324.91,2026-02-16T05:07:00,pay_batch1_0128,processed,{}
setl_batch1_0129,setl_batch1_0129,merch_custom_1,1613.54,2026-02-13T09:20:00,pay_batch1_0129,processed,{}
setl_batch1_0130,setl_batch1_0130,merch_custom_1,3028.8,2026-02-14T07:34:00,pay_batch1_0130,processed,{}
setl_batch1_0131,setl_batch1_0131,merch_custom_1,4193.5,2026-02-13T10:15:00,pay_batch1_0131,processed,{}
setl_batch1_0132,setl_batch1_0132,merch_custom_1,4245.58,2026-02-13T06:29:00,pay_batch1_0132,processed,{}
setl_batch1_0133,setl_batch1_0133,merch_custom_1,2240.16,2026-02-14T13:46:00,pay_batch1_0133,processed,{}
setl_batch1_0134,setl_batch1_0134,merch_custom_1,4333.08,2026-02-12T19:54:00,pay_batch1_0134,processed,{}
setl_batch1_0135,setl_batch1_0135,merch_custom_1,3067.34,2026-02-13T07:49:00,pay_batch1_0135,processed,{}
setl_batch1_0137,setl_batch1_0137,merch_custom_1,883.09,2026-02-16T07:58:00,pay_batch1_0137,processed,{}
setl_batch1_0137_dup,setl_batch1_0137_dup,merch_custom_1,883.09,2026-02-16T07:58:00,pay_batch1_0137,processed,{}
setl_batch1_0138,setl_batch1_0138,merch_custom_1,4888.59,2026-02-16T12:35:00,pay_batch1_0138,processed,{}
setl_batch1_0139,setl_batch1_0139,merch_custom_1,3167.04,2026-02-13T05:22:00,pay_batch1_0139,processed,{}
setl_batch1_0140,setl_batch1_0140,merch_custom_1,4835.16,2026-02-14T13:09:00,pay_batch1_0140,processed,{}
setl_batch1_0142,setl_batch1_0142,merch_custom_1,1552.39,2026-02-13T19:28:00,pay_batch1_0142,processed,{}
setl_batch1_0143,setl_batch1_0143,merch_custom_1,1671.86,2026-02-17T05:20:00,pay_batch1_0143,processed,{}
setl_batch1_0144,setl_batch1_0144,merch_custom_1,1743.67,2026-02-12T05:58:00,pay_batch1_0144,processed,{}
setl_batch1_0145,setl_batch1_0145,merch_custom_1,4905.64,2026-02-16T01:38:00,pay_batch1_0145,processed,{}
setl_batch1_0146,setl_batch1_0146,merch_custom_1,2078.11,2026-02-13T07:43:00,pay_batch1_0146,processed,{}
setl_batch1_0147,setl_batch1_0147,merch_custom_1,647.95,2026-02-14T23:25:00,pay_batch1_0147,processed,{}
setl_batch1_0148,setl_batch1_0148,merch_custom_1,2165.05,2026-02-16T05:58:00,pay_batch1_0148,processed,{}
setl_batch1_0149,setl_batch1_0149,merch_custom_1,1503.82,2026-02-17T14:32:00,pay_batch1_0149,processed,{}
setl_batch1_0150,setl_batch1_0150,merch_custom_1,851.65,2026-02-15T23:07:00,pay_batch1_0150,processed,{}
setl_batch1_0151,setl_batch1_0151,merch_custom_1,3506.95,2026-02-15T23:49:00,pay_batch1_0151,processed,{}
setl_batch1_0153,setl_batch1_0153,merch_custom_1,632.49,2026-02-14T08:15:00,pay_batch1_0153,processed,{}
setl_batch1_0154,setl_batch1_0154,merch_custom_1,54.17,2026-02-21T02:26:00,pay_batch1_0154,processed,{}
setl_batch1_0155,setl_batch1_0155,merch_custom_1,364.31,2026-02-15T10:32:00,pay_batch1_0155,processed,{}
setl_batch1_0156,setl_batch1_0156,merch_custom_1,488.27,2026-02-15T20:01:00,pay_batch1_0156,processed,{}
setl_batch1_0157,setl_batch1_0157,merch_custom_1,2210.85,2026-02-17T23:29:00,pay_batch1_0157,processed,{}
setl_batch1_0158,setl_batch1_0158,merch_custom_1,2480.35,2026-02-18T11:54:00,pay_batch1_0158,processed,{}
setl_batch1_0159,setl_batch1_0159,merch_custom_1,4800.4,2026-02-17T08:17:00,pay_batch1_0159,processed,{}
setl_batch1_0160,setl_batch1_0160,merch_custom_1,55.87,2026-02-17T11:23:00,pay_batch1_0160,processed,{}
setl_batch1_0161,setl_batch1_0161,merch_custom_1,761.4,2026-02-13T05:41:00,pay_batch1_0161,processed,{}
setl_batch1_0162,setl_batch1_0162,merch_custom_1,2271.05,2026-02-13T21:35:00,pay_batch1_0162,processed,{}
setl_batch1_0163,setl_batch1_0163,merch_custom_1,813.32,2026-02-16T11:53:00,pay_batch1_0163,processed,{}
setl_batch1_0164,setl_batch1_0164,merch_custom_1,2169.77,2026-02-17T00:45:00,pay_batch1_0164,processed,{}
setl_batch1_0165,setl_batch1_0165,merch_custom_1,2993.05,2026-02-17T19:22:00,pay_batch1_0165,processed,{}
setl_batch1_0166,setl_batch1_0166,merch_custom_1,28.67,2026-02-15T10:29:00,pay_batch1_0166,processed,{}
setl_batch1_0167,setl_batch1_0167,merch_custom_1,1305.01,2026-02-14T05:31:00,pay_batch1_0167,processed,{}
setl_batch1_0168,setl_batch1_0168,merch_custom_1,635.23,2026-02-17T08:50:00,pay_batch1_0168,processed,{}
setl_batch1_0170,setl_batch1_0170,merch_custom_1,384.55,2026-02-17T14:41:00,wrong_pay_batch1_0170,processed,{}
setl_batch1_0171,setl_batch1_0171,merch_custom_1,858.01,2026-02-15T08:49:00,pay_batch1_0171,processed,{}
setl_batch1_0172,setl_batch1_0172,merch_custom_1,3099.53,2026-02-12T07:09:00,pay_batch1_0172,processed,{}
setl_batch1_0173,setl_batch1_0173,merch_custom_1,2592.8,2026-02-16T19:53:00,pay_batch1_0173,processed,{}
setl_batch1_0174,setl_batch1_0174,merch_custom_1,665.0,2026-02-13T07:01:00,pay_batch1_0174,processed,{}
setl_batch1_0175,setl_batch1_0175,merch_custom_1,2693.93,2026-02-15T17:40:00,pay_batch1_0175,processed,{}
setl_batch1_0176,setl_batch1_0176,merch_custom_1,966.66,2026-02-15T20:41:00,pay_batch1_0176,processed,{}
setl_batch1_0177,setl_batch1_0177,merch_custom_1,4134.44,2026-02-12T21:43:00,pay_batch1_0177,processed,{}
setl_batch1_0178,setl_batch1_0178,merch_custom_1,1503.57,2026-02-15T09:08:00,pay_batch1_0178,processed,{}
setl_batch1_0179,setl_batch1_0179,merch_custom_1,1243.85,2026-02-12T11:40:00,pay_batch1_0179,processed,{}
setl_batch1_0180,setl_batch1_0180,merch_custom_1,2195.74,2026-02-12T22:48:00,pay_batch1_0180,processed,{}
setl_batch1_0181,setl_batch1_0181,merch_custom_1,4241.24,2026-02-12T20:39:00,pay_batch1_0181,processed,{}
setl_batch1_0182,setl_batch1_0182,merch_custom_1,864.7,2026-02-13T09:41:00,pay_batch1_0182,processed,{}
setl_batch1_0183,setl_batch1_0183,merch_custom_1,3132.21,2026-02-13T18:21:00,pay_batch1_0183,processed,{}
setl_batch1_0184,setl_batch1_0184,merch_custom_1,3831.94,2026-02-14T20:31:00,pay_batch1_0184,processed,{}
